"name","address","phone","specification","lat","long"
"École maternelle publique Simone Veil","195 chemin de la Madone 42450 SURY LE COMTAL","0477300622","","45.53613418808706","4.192410224010479"
"École primaire publique Simone Veil","195 chemin de la Madone 42450 SURY LE COMTAL","0477308222","","45.53613418808706","4.192410224010479"
"Ecole primaire Victor Hugo","1 place Victor Hugo 42160 ANDREZIEUX BOUTHEON","0477365526","","45.54161590667886","4.266970404558546"
"Ecole élémentaire Zola Pasteur","Rue Joannes Guignard 42500 LE CHAMBON FEUGEROLLES","0477610074","REP","45.39047336269292","4.3244705733062565"
"Ecole élémentaire Côte Quart","3 rue Paul Langevin 42240 UNIEUX","0477561330","","45.3975696567096","4.27984956500534"
"Ecole élémentaire Côte Chaude","11  RUE DE LA ROCHE DU GEAI 42000 ST ETIENNE","0477328171","REP","45.44382140264075","4.363979522247504"
"Groupe Scolaire Les Petits Chapeliers","6 rue Emile Rivoire 42140 CHAZELLES SUR LYON","0477549297","","45.6368306089655","4.392260173814994"
"Ecole élémentaire Chavanelle","16 rue Marcellin Allard 42000 ST ETIENNE","0477250143","","45.43601991883037","4.3928194040410835"
"Ecole primaire Clermont","14 rue Lakanal 42300 ROANNE","0477721496","","46.029073276931946","4.063860335463663"
"Ecole primaire des marronniers","1 route DE PERIGNEUX 42240 ST MAURICE EN GOURGOIS","0477503077","","45.40357671229858","4.182170339801686"
"Ecole élémentaire La Veue","7 rue Coraly Royet 42100 ST ETIENNE","0477579729","","45.42056512730075","4.396120447591424"
"Ecole primaire Vigneron","14 rue Etienne Visseyriat 42240 UNIEUX","0477562754","","45.395739207359725","4.264103004671356"
"Ecole élémentaire Centre","2 place des écoles 42150 LA RICAMARIE","0477804119","REP+","45.40437191482442","4.366269587765497"
"Ecole primaire Chaléassière","6 rue Jean François Revollier 42000 ST ETIENNE","0477741030","","45.454081178237715","4.38126038521043"
"Ecole primaire","Chemin des Molières 42700 FIRMINY","0477613355","","45.38074271100257","4.288630160781235"
"Ecole élémentaire Mulsant","5 rue des Ecoles 42300 ROANNE","0477721606","","46.037619823731895","4.059039457672935"
"Ecole primaire Lamartine","1 rue des Ecoles 42500 LE CHAMBON FEUGEROLLES","0477610274","REP","45.39424412599443","4.301949994059182"
"Ecole primaire Bourg","50 place de l'école 42110 POUILLY LES FEURS","0477263195","","45.79723896516079","4.229760441464896"
"Ecole primaire","Place des écoles 42510 BUSSIERES","0477273009","","45.837388464171404","4.268860563683233"
"Ecole primaire Jules  Ferry","44 rue de la Berge 42300 ROANNE","0477721889","","46.031798738225504","4.071379975386684"
"Ecole primaire Jean Macé","59 route de l'Etrat 42270 ST PRIEST EN JAREZ","0477790516","","45.4783642933794","4.382120283150085"
